,seller_id,seller_zip_code_prefix,seller_city,seller_state
388,039b29ff3b3473435d0cd59040575de9,09443,ribeirao pires,sp
389,ac51cac5e20d69ff485a54746488ef48,14096,ribeirao preto,sp
390,48e954b2da4f6a750c844173b347ed40,91740,porto alegre,rs
391,fc4751cfe3b279c419615b9b00c1abb4,86047,londrina,pr
392,e1a210d482714ce337763a19aef94ba4,85807,cascavel,pr
393,085f6f7e049c996695fb2074fe38d45e,12020,taubate,sp
394,7d7866a99a8656a42c7ff6352a433410,01320,sao paulo,sp
395,5a93f3ab0ef4c84ed5e1b5dbf23978bc,12250,monteiro lobato,sp
396,64cc804291f90c81f02bfc2bb58ff55a,81250,curitiba,pr
397,5f57db27027655e6c6a391601daa0258,29138,viana,es
398,e1b12447a7563944843191754aeb5562,07145,guarulhos,sp
399,2f3d8b4c9e2ee165075331fea3f3095a,88107,sao jose,sc
400,1fe5540d7c1c37a595fefbacd5570d9e,25850,paraiba do sul,rj
401,d3f39f05462b79a4562d35893a28f159,13730,mococa,sp
402,528ce32f560edd11add4169f6a5b65be,18130,sao roque,sp
403,b86a47b3366e3b5424a7b225781f4908,37900,passos,mg
404,0176f73cc1195f367f7b32db1e5b3aa8,14940,ibitinga,sp
405,01cf7e3d21494c41fb86034f2e714fa1,85603,francisco beltrao,pr
406,ceaec5548eefc6e23e6607c5435102e7,03821,sao paulo,sp
407,2d42ebcda99fd55f6f4bc2f1ca035d50,76400,uruacu,go
408,e9bc59e7b60fc3063eb2290deda4cced,87083,maringa,pr
409,13d95f0f6f73943d4ceffad0fc2cd32c,74473,goiania,go
410,6f229cc508fc6915ed5c499efd93baa4,21931,rio de janeiro,rj
411,83f2b4881141ce3fcd4e985125d3279e,14055,ribeirao preto,sp
412,c8c1bea22194a4eefa2dc9a9fa89f536,88210,porto belo,sc
413,b0b346d3a89f5eb4c2968af3f083cd43,13105,campinas,sp
414,a0415d9b25ede3c4b1e477e9916ffc03,26255,nova iguacu,rj
415,3dfd3dc96f7f8598eca74e9ac8a2fa31,03343,sao paulo,sp
416,e5545d4d4473876ea78c5bcebca365c3,17512,marilia,sp
417,fa1a9dec3a9940c072684a46728bf1fc,88820,icara,sc
418,6ddc28b61be28373b4503a1f61cf98a9,03543,sao paulo,sp
419,c5ebe6598748b0aeaa61cfb820478b92,95910,lajeado,rs
420,5670f4db5b62c43d542e1b2d56b0cf7c,03694,sao paulo,sp
421,e1c76f339ebd5460999f25a2aa8c92c5,03029,sao paulo,sp
422,cb8bcce248bb1fb274ba762d8b971456,37540,santa rita do sapucai,mg
423,6524b847b982cd56bb5d4b02b776ee42,13042,campinas,sp
424,610f72e407cdd7caaa2f8167b0163fd8,01201,sao paulo,sp
425,b6d44737c043328708f6749c2dbe50bd,09230,santo andre,sp
426,972d0f9cf61b499a4812cf0bfa3ad3c4,88359,brusque,sc
427,8c91bfea4263b8fba54081460693e2a1,98920,horizontina,rs
428,38af8acfd46ac4a7bf754e8ca6736664,04364,sao paulo,sp
429,d90fe2229fee1a5da999ccd0c06c1667,03416,sao paulo,sp
430,75fdd0a732287f9497b179f6bd445d32,09350,maua,sp
431,5b2e94f2c22b39ccc24d34ad0f669672,01214,sao paulo,sp
432,9ac75591b69c3402684b6ce0310f22ee,02880,sao paulo,sp
433,e5bd51692380fd8cabb19b756b95e714,09220,santo andre,sp
434,cfb1a033743668a192316f3c6d1d2671,18110,votorantim,sp
435,adcf50477d6a1f5d91bb9d54c4903cb5,35530,claudio,mg
436,8476243f92442881ddd5b578975cf115,93700,campo bom,rs
437,f2336e113377dd21c744d9c4fc8293a9,03659,sao paulo,sp
438,f25e239052084705e17a982bc600ab2a,01123,sao paulo,sp
439,714b9a1332840f257b49f476bea4e341,15910,monte alto,sp
440,89d9a386b0b6e5fc8403071b03f7206a,03103,sao paulo,sp
441,bd15ee794d5e640d9dd71b665b2ab15b,14078,ribeirao preto,sp
442,f326006815956455b2859abd58fe7e39,15601,fernandopolis,sp
443,bac692d6c0ed08467878018e6cc9c26c,89041,blumenau,sc
444,6a51fc556dab5f766ced6fbc860bc613,17500,marilia,sp
445,a90a5da8b09e44264a177c0374a5ac87,84010,ponta grossa,pr
446,ea6b12bf9ffe2bac34602ec631d97a47,07093,guarulhos,sp
447,dc64d75cc406bb0697be983831430e60,31560,belo horizonte,mg
448,fa7ad8ae9bcb2c4493fdf38e96b1d74f,13920,pedreira,sp
449,d1ef48b38baca7e831711c4a0aeb398f,86800,apucarana,pr
450,67e43d802fde8cfd3f9580124f8167d1,07062,guarulhos,sp
451,f18112da765e0971ca5d510dec322bdd,88351,brusque,sc
452,259f7b5e6e482c230e5bfaa670b6bb8f,08550,poa,sp
453,dd7ddc04e1b6c2c614352b383efe2d36,03471,sao paulo,sp
454,f457c46070d02cadd8a68551231220dd,87047,maringa,pr
455,5962468f885ea01a1b6a97a218797b0a,82040,curitiba,pr
456,1f50f920176fa81dab994f9023523100,15025,sao jose do rio preto,sp
457,2b1a40c1daabc6ca280c4b815c101841,35500,divinopolis,mg
458,f356c348fbc8df6a882823e21f5ce8b7,92025,canoas,rs
459,2ba91c7ad80ff88b23b7db823b43c233,13310,itu,sp
460,3d0cd21d41671c46f82cd11176bf7277,89217,joinville,sc
461,d93919c944be9cff128f6c9cb899eacb,13375,mombuca,sp
462,f7ba60f8c3f99e7ee4042fdef03b70c4,09628,sao bernardo do campo,sp
463,0ee4fb99ac55ffbbc98795aa01b7f8fa,06539,santana de parnaiba,sp
464,c5f7e746b7e6d07def6c0dae9903279b,81350,curitiba,pr
465,2d20f1cd18725c91147da0791d498022,86040,londrina,pr
466,002100f778ceb8431b7a1020ff7ab48f,14405,franca,sp
467,70f84699be677ec988d1fa824aef7d90,35700,sete lagoas,mg
468,5bc24d989e71e93c33e50a7782431b0e,37165,campo do meio,mg
469,36f98ad67cc981f50ce8aed093d5783c,85904,toledo,pr
470,70ee69419916dc13e3aed619061f996c,08780,mogi das cruzes,sp
471,6eb94e1466490d327a09abf8f3552a50,13219,jundiai,sp
472,8ff1a9df749e454105c55cda13e79143,17509,marilia,sp
473,c4fabeea6e569d42d02993bb1f4f1cbc,60741,fortaleza,ce
474,5236605f4d4b0b3e4df85b850393fca0,03311,sao paulo,sp
475,45c20d94d9171b0bcfab3c955e47d67b,13490,cordeiropolis,sp
476,5bc237df65098fe211bb4818f4d26d78,38410,uberlandia,mg
477,6a38087bc8ad4f89ff453561005f6dea,75123,anapolis,go
478,4e5725ba188db8252977a4f0227bd462,14092,ribeirao preto,sp
479,e4f121bf6ef8b9a1d4d3e65dd0473fab,15085,sao jose do rio preto,sp
480,eebb3372362aa9a46975164bed19a7e7,04578,sao paulo,sp
481,2ec6e37d992a95eaddb3369dcbcc76d9,91310,porto alegre,rs
482,f84a00e60c73a49e7e851c9bdca3a5bb,20756,rio de janeiro,rj
483,e5a38146df062edaf55c38afa99e42dc,01233,sao paulo,sp
484,80cfd480be3eb6d6267139f5cb793555,08223,sao paulo,sp
485,62c50c1af4dfdc4149d25c5222043d39,04782,sao paulo,sp
486,4de6e4ba574aa9dfdc824bc44dc47fdd,83402,colombo,pr
487,6548c2550b6e2d8f18053216e1c7b6f3,09920,diadema,sp
488,f45122a9ab94eb4f3f8953578bc0c560,13419,piracicaba,sp
489,7901646fdd36a55f564ffaf2dbccaaf7,20021,rio de janeiro,rj
490,6481e96574816ead57975da2c0f6d80d,18072,sorocaba,sp
491,13e85aac53340018b40c2af68001b7e0,13920,pedreira,sp
492,b6dc74ed30f124f95227bed4e43a3bed,86702,arapongas,pr
493,f5f2ab9bdb6b30c14c61be68c5ed37da,13660,porto ferreira,sp
494,8ed8ea9a57c862f2c18c2fe41f601d56,89030,blumenau,sc
495,c76d418370990614e89e956c7a7567d9,06787,taboao da serra,sp
496,ea846a0e7ad98a741783e886d89dfa44,16072,aracatuba,sp
497,2c54051840f19eca309a5423cf22df36,81830,curitiba,pr
498,ee27a8f15b1dded4d213a468ba4eb391,74210,goiania,go
499,69b5eaa096c3f9d1e5c398c597f567d6,16200,birigui,sp
500,5b92bfa4120daa27c574daa2e386c693,18070,sorocaba,sp
501,1554a68530182680ad5c8b042c3ab563,37580,monte siao,mg
502,fc38b5dceee1a730fad8853453437fbd,13073,campinas,sp
503,152ee17e4c8aaf53dac99f3462e4999b,89248,garuva,sc
504,fac35d150712afb921ec59ac5f39bb11,38650,bonfinopolis de minas,mg
505,04aa0a1c5ce6b222003403a3e11c3cc0,13150,cosmopolis,sp
506,ede0c03645598cdfc63ca8237acbe73d,14092,ribeirao preto,sp
507,1e47defeeadeca0e9a18fa5a9311e735,15800,catanduva,sp
508,a7b7354cc588f7566a848bcbb1ce3d96,01215,sao paulo,sp
509,ef0ace09169ac090589d85746e3e036f,24451,sao goncalo,rj
510,a7dc4098e4da6e41b426269d12ae7e91,04386,sao paulo,sp
511,918717417d88a9f9ae9735567e6c7682,05547,sao paulo,sp
512,26f6b7ab07be3e9e69ce82a6552efc19,21070,rio de janeiro,rj
513,cad9969167c09b48ae6f1d123f7fa68d,37706,pocos de caldas,mg
514,7c4adcc13272c0e26fa23aac642adb7b,24725,sao goncalo,rj
515,f19516b9ff26bfeb091b30108db4ddbd,13160,artur nogueira,sp
516,ed8cb7b190ceb6067227478e48cf8dde,11015,santos,sp
517,97e50a621f8e801f4baf69e08687c192,04209,sao paulo,sp
518,562f8cfc51f265411f487d07e9c40e7f,30575,belo horizonte,mg
519,a21c11ec5c3f03e7cc9f9203bff9e1c6,06513,santana de parnaiba,sp
520,97e4a63591ca439a2b8b7efd20e6e19e,20520,rio de janeiro,rj
521,07017df32dc5f2f1d2801e579548d620,58030,joao pessoa,pb
522,52092ddbd3a58c450a4459bf051b2287,17300,dois corregos,sp
523,1a8e2d9c38b84a9702ac7922924b0573,89245,araquari,sc
524,f1198c871e0171278b63f40d112caeec,01220,sao paulo,sp
525,87142160b41353c4e5fca2360caf6f92,90230,porto alegre,rs
526,a0e19590a0923cdd0614ea9427713ced,83075,sao jose dos pinhais,pr
527,11305281b50fff20ae8bb473f8e11876,36500,uba,mg
528,d9b00a97818674c7f8d8b1ef0e689679,84035,ponta grossa,pr
529,9d681c7e12db302cb261e721040dde65,80330,curitiba,pr
530,c7bb64409aa480bb7d0335faaaf3d242,89218,joinville,sc
531,8a207b6080964f3c1fc9d35bd6096ba4,15155,jaci,sp
532,fa1c13f2614d7b5c4749cbc52fecda94,13170,sumare,sp
533,bf100ecb7997df312b285358fb32f92c,83070,sao jose dos pinhais,pr
534,3504c0cb71d7fa48d967e0e4c94d59d9,09350,maua,sp
535,164a5a8794e6d42e14f55e447b12a3bc,85980,guaira,pr
536,de09d00cfc265b8804c7df34075a68fa,02118,sao paulo,sp
537,638cba8be1fb599bbb76fd6948351eb3,12242,sao jose dos campos,sp
538,2f73e04d12cdf0c945ded66bb3fcf6c7,29313,cachoeiro de itapemirim,es
539,fbc14c0cf93505ef89f64665ffa4a7b5,14150,serrana,sp
540,c3ee2331a724e6fc02c4b698b57a73f3,05108,sao paulo,sp
541,e9874ae10b2d60d43917b6bbfa13a599,86604,rolandia,pr
542,df47da4ae86fa4db890d05aaf24e21d8,04360,sao paulo,sp
543,ddd51ae8cda92f3995a51fc0f0f3eec7,23062,rio de janeiro,rj
544,e644cbadf7eeb30d0d29f335ce7d52ec,03029,sao paulo,sp
545,2bdb95a56a36ebbc6640337ac5eac174,04054,sao paulo,sp
546,34d1ca11b242c0fee2c834ae8d788566,36415,congonhas,mg
547,324583d68897f5ddbaf38f6248322176,15046,sao jose do rio preto,sp
548,96493fab2fbb13a14d0c0e8772eef5c3,05537,sao paulo,sp
549,d4ffeb15b67e81ff9af2b4252d99fb7e,12943,atibaia,sp
550,b5d034ac251546e25afe9067f05c1539,06852,itapecerica da serra,sp
551,a150c540f572d0fb53992264bc5c10b5,18035,sorocaba,sp
552,7c1fea10b5b006671d608b1d7c446ec4,18550,boituva,sp
553,b6e1504972665f739dec4facb9943775,13405,piracicaba,sp
554,f76a3b1349b6df1ee875d1f3fa4340f0,03275,sao paulo,sp
555,99eaacc9e6046db1c82b163c5f84869f,14400,franca,sp
556,8603f0038fe0e52fedd3382d266723de,88495,garopaba,sc
557,d98eec89afa3380e14463da2aabaea72,90010,porto alegre,rs
558,ab75b89cc49c9ab3160d0c91565a442a,17604,tupa,sp
559,08084d990eb3f53af056ccbc1730c8a7,03612,sao paulo,sp
560,d85efbc8eff2b7adf524e2820569adc8,05268,sao paulo,sp
561,23613d49c3ac2bd302259e55c06c050c,13660,porto ferreira,sp
562,87d3c3aeb3ead335511b3ce315eb341e,03059,sao paulo,sp
563,93b9a99027bd8bd6af682aff18dd19bf,07600,mairipora,sp
564,0bf0150d5b9d60d9cd2906003332f085,01547,sao paulo,sp
565,7ecef8194babfec876ca720714327841,13041,campinas,sp
566,87b4428a334b8f676fd9a7f3bf544fb5,16480,guaimbe,sp
567,30829ded4523ab9224b93bc49a62c95f,95360,parai,rs
568,dcb7367a92f5ffb89f1e2152ed260285,17700,osvaldo cruz,sp
569,513a54369b6a8a6602fcb0e129c6d78d,09862,sao bernardo do campo,sp
570,5075aaa8404020ae6aa8bf4792099b41,37706,pocos de caldas,mg
571,d354c38a7182125a748cb10474fe963b,28495,aperibe,rj
572,4be9ae93c4fc0f41713d71a4194ee1b3,35500,divinopolis,mg
573,e0487761face83d64fcada2408959a36,01021,sao paulo,sp
574,9996ae921c50e8dff411ac69c0b4bb8b,17605,tupa,sp
575,c3cfdc648177fdbbbb35635a37472c53,80610,curitiba,pr
576,c8cc60ffd415254af5d9b9f34f32c369,18053,sorocaba,sp
577,1ce3ae5a399804d1a87e706f8a813c3e,88715,jaguaruna,sc
578,5f26c1408a65b42a7224cd463bdf3292,86707,arapongas,pr
579,e59e575a175fadcadf8479e191770425,26210,nova iguacu,rj
580,2138ccb85b11a4ec1e37afbd1c8eda1f,08250,sao paulo,sp
581,ef30892870c278497523264be1be2241,14801,araraquara,sp
582,d5b9a084373da994a6e37f732169a853,09182,santo andre,sp
583,e9c2dc0dd4ac38448289be644ac94f42,89210,joinville,sc
584,fe87f472055fbcf1d7e691c00b1560dc,13085,campinas,sp
585,5a32c398a06c345440bf2a683b017ad3,21070,rio de janeiro,rj
586,f46490624488d3ff7ce78613913a7711,07194,guarulhos,sp
587,4d0041cdbe51b4617d95c70b19decc74,36052,juiz de fora,mg
588,db46ca7bce82b11f7e247539271fc390,23080,rio de janeiro,rj
589,ad420dd0c4f92f8af951ac24b86d0cf5,38230,fronteira,mg
590,e8b4225284fbb02d16f200513f1f395d,14960,novo horizonte,sp
591,f61c63d13f7cd800549d5acdd390ae72,18185,pilar do sul,sp
592,054694fa03fe82cec4b7551487331d74,15840,itajobi,sp
593,dc50afafdfa325eadc890c7fa42a8f4e,87050,maringa,pr
594,376d67b61dce0c990155286e7ae486a4,04815,sao paulo,sp
595,a9415cf907dfa12f9ed18693244f5329,36320,prados,mg
596,b7d5b4b87af9d42b601865d3f3810bff,88020,florianopolis,sc
597,7315baebc0572ff220d226283dc66728,13560,sao carlos,sp
598,4125d9385a25e82d2f72d3a0fd55bc3f,11065,santos,sp
599,c8b0e2b0a7095e5d8219575d5e7e1181,08598,itaquaquecetuba,sp
600,38102b031c2a15e54623d711bfc753d3,62170,mucambo,ce
601,160e4f13fd3a64b1b86807be88b5ffb0,83409,colombo,pr
602,8ccf3cf69651cc1d8a02c8bfaf3b8568,13504,rio claro,sp
603,391fc6631aebcf3004804e51b40bcf1e,14940,ibitinga,sp
604,33cbbec1e7e1044aaf11d152172c776f,95705,bento goncalves,rs
605,da03c298e3999e9d828591fc2179d109,04041,sao paulo,sp
606,49383af7ab774e4e8f3000f49c83dc4b,12080,taubate,sp
607,8a2d12a90e92f012ce5226fc6592b653,81210,curitiba,pr
608,52956b80ae65fda598f06f6b9943e7a9,87050,maringa,pr
609,762ed976527cddf02787edba70fffa2a,86026,londrina,pr
610,7994081388d55b9cf976c050653dd359,01244,sao paulo,sp
611,585175ec331ea177fa47199e39a6170a,39400,montes claros,mg
612,e59aa562b9f8076dd550fcddf0e73491,82810,curitiba,pr
613,e84ad2127668df3aafc6b73531a0beb8,04613,sao paulo,sp
614,1a6245add4353f18ed55138808906979,09694,sao bernardo do campo,sp
615,e9779976487b77c6d4ac45f75ec7afe9,11701,praia grande,sp
616,6b90f847357d8981edd79a1eb1bf0acb,07152,guarulhos,sp
617,48328ec9a579151d9cc6a86d4a59336c,92310,canoas,rs
618,73a63f72308aa20a46f4b1632018f196,82510,curitiba,pr
619,f62d7bb4a613ec758a03342d46b580b2,36570,vicosa,mg
620,252e76235acb79183cfca6e34f13337d,13090,campinas,sp
621,7c5b05cbdb5542049f38d90d7815b97d,05201,sao paulo,sp
622,db4350fd57ae30082dec7acbaacc17f9,03126,sao paulo,sp
623,845e8036c3f7bf62099352f5ed910240,21041,rio de janeiro,rj
624,712efd3b68f9686dc856b84abd0f21ae,82130,curitiba,pr
625,3364a91ec4d56c98e44174de954b94f6,76804,porto velho,ro
626,b00af24704019bd2e1b335e70ad11f7c,40130,salvador,ba
627,4324dd16853115efb0fd9d0d131ba6f4,13720,sao jose do rio pardo,sp
628,0a198e95d32b1be2da9424c962a6ebfa,32260,contagem,mg
629,d1a1b40ec554c593a1a99366746289dd,85501,pato branco,pr
630,55a5b51f93f2b70ea513f5a047b0262a,36301,sao joao del rei,mg
631,6426d21aca402a131fc0a5d0960a3c90,14091,ribeirao preto,sp
632,8a432f4e5b471f8da497d7dc517666e2,19042,presidente prudente,sp
633,da3fede3469bf49b7293ce3fc45b294d,08743,mogi das cruzes,sp
634,c092292535a57dacd95a8765f5518f87,26600,paracambi,rj
635,20a8b0dc55da94fe74d112082427c84f,13312,itu,sp
636,bfd27a966d91cfaafdb25d076585f0da,13930,serra negra,sp
637,fadb07c842a2aef5d5a676b85f220e71,15052,sao jose do rio preto,sp
638,6b15924333bd1a741595fe981ea04822,09541,sao caetano do sul,sp
639,1c83418358f249c9d6affa52d579db0e,01420,sao paulo,sp
640,04e38a233f726ef161074ab1c9b0399a,01239,sao paulo,sp
641,1b4b28463457a256e9a784ebe2a8f630,13418,piracicaba,sp
642,db7ed69a53aa9fb1c01930ba54a88bbe,13910,jaguariuna,sp
643,f664f98bfda2eaf266a23ff144e7a872,04001,sao paulo,sp
644,7ade73f1b9b4e965f9009a4c3a7e2c15,17051,bauru,sp
645,a369d693961cb93b61ca2cc518872a85,15081,sao jose do rio preto,sp
646,fb8904a8ea99f8831b64ce27db2c1765,09550,sao caetano do sul,sp
647,2ef086a599b597572aca4433b7ed6b3d,89256,jaragua do sul,sc
648,134285d1f41da5c13a756ee8142c8a4e,02523,sao paulo,sp
649,9ed65337433adfbedefd23dd76eaa494,05462,sao paulo,sp
650,aec99834ab5d38ead22766ada8497e87,83411,colombo,pr
651,b8578d2d823bd8e251f6fdd02b40902d,89069,blumenau,sc
652,964ff64dc05b13811c6d0f41e0aa5f6b,04154,sao paulo,sp
653,96e5dc09087bad639b4ee193104ec2e5,28660,bom jardim,rj
654,24c1de8d9551c0b4fbc53317d53efda8,58385,serra redonda,pb
655,0336182e1b3e92f029d5354832045fdf,14940,ibitinga,sp
656,c03121937e54a93fcc1825c3098bbb6e,82800,curitiba,pr
657,b87a7ea0c30fad2dd6781b74a0064859,04133,sao paulo,sp
658,84c945f15571830c1a91a33978e94009,02851,sao paulo,sp
659,2d378dbb39815785238c0139c7647fb7,89240,sao francisco do sul,sc
660,0b0ddbc7b9d9584f442c7ac92b0ff6c9,07052,guarulhos,sp
661,51209b446b2073894bdc0face6c73ffc,29104,vila velha,es
662,5996cddab893a4652a15592fb58ab8db,19010,presidente prudente,sp
663,aa8af66c623d7d544dfe4bb85b5ebe3b,32672,betim,mg
664,1690cada046eb7e92c12f98b1f8a8167,01303,sao paulo,sp
665,385799a1cddbd26dfeb9157356a42282,04676,sao paulo,sp
666,42b729f859728f5079499127a9c2ef37,03910,sao paulo,sp
667,556a6409838156ea299c9d1f9e2dde43,81200,curitiba,pr
668,179d859f51292aac5c10806a356f7af9,09411,ribeirao pires,sp
669,934ed5cd1b9c1c7382d0a94a94b9e639,81070,curitiba,pr
670,be3b4b0f050a6aa1b2d901c4b77e979f,84430,imbituva,pr
671,6806dad1da97bfb5a9038eac6881f706,83280,guaratuba,pr
672,446cc09cdbb130904da114e807dbec40,05615,sao paulo,sp
673,47efca563408aae19bb7206c2d969ea9,64033,teresina,pi
674,00ab3eff1b5192e5f1a63bcecfee11c8,04164,sao paulo,sp
675,71271995e85f5b8530be99ed54a91b89,91360,porto alegre,rs
676,a435b009cd956ea60748b5cfbddf2e24,14406,franca,sp
677,9b76ad3d04236f76bc71c59470305e13,18550,boituva,sp
678,d7ab82074b5f1dfba46db123df101bff,12941,atibaia,sp
679,9c0e69c7bf2619675bbadf47b43f655a,12230,sao jose dos campos,sp
680,94d76e96eedd976258cd3278ce56d5f2,18132,sao roque,sp
681,52f976b17ea7f2f087f56dcc419328f6,86820,california,pr
682,4e326052e5dbba8adcd512f3450a307e,08020,sao paulo,sp
683,3586b8580d9c917874e053a1bb37b5ff,14802,araraquara,sp
684,6edacfd9f9074789dad6d62ba7950b9c,07135,guarulhos,sp
685,52831e5990d0771cb4951d6f12928167,17600,tupa,sp
686,9e7c5f4d7770eab65738cca38f9efccf,02562,sao paulo,sp
687,4677a5437afda5fa7140b927b07be1cc,84920,japira,pr
688,3e8bd881d92466e63ba9e3e809cd3c50,20751,rio de janeiro,rj
689,4a1917ef994878940e1fb03eeb787ad7,70610,brasilia,df
690,334cab711dee080b079fa5779b584783,09190,santo andre,sp
691,9dd59e43f0c9f0553244e8f9c2fb247e,85851,foz do iguacu,pr
692,ccf8813e5a7d6c84d865cd38bfc2b130,12080,taubate,sp
693,8d956fec2e4337affcb520f56fd8cbfd,09780,sao bernardo do campo,sp
694,e5a3438891c0bfdb9394643f95273d8e,13483,limeira,sp
695,f9f68daa2af419d38f745478bcb3da1a,13180,sumare,sp
696,138dbe45fc62f1e244378131a6801526,02215,sao paulo,sp
697,5058e8c1e82653974541e83690655b4a,08583,itaquaquecetuba,sp
698,cd2169d9f31ff6fbb9ca3373b0c9e354,28633,nova friburgo,rj
699,15aec03fe4cf30dfa574cf550f5ff5ff,21862,rio de janeiro,rj
700,9674754b5a0cb32b638cec001178f799,04438,sao paulo,sp
701,c161d1327ebc3a156c09582ab2f59f6c,03521,sao paulo,sp
702,4d232b78ab7ef10393dc3807d827bc0d,30120,belo horizonte,mg
703,23ff42c4bf1f8f16cddb19d8b972974a,37975,itau de minas,mg
704,d3dcf0604eabf0224fbd5948b5e02f69,03654,sao paulo,sp
705,49067458c68f7701fd334ce326accbe0,36050,juiz de fora,mg
706,dfa0c4c6229ab200a4a1336b4d7128ff,88085,florianopolis,sc
707,35281d148dcf7134bae913c57db4e6da,05171,sao paulo,sp
708,76833248bbc0e65a0293ec62023e4396,16200,birigui,sp
709,48e5ee06fb2dc74df1c711a9b6dfac2a,35540,oliveira,mg
710,2cb6eb1b7185064167657fa09f541105,34710,sabara,mg
711,0f7eea709efdf942b5f95c7516dbacd7,19865,pedrinhas paulista,sp
712,54583ab379489add547fe47b628db589,09810,sao bernardo do campo,sp
713,51e0557bc7b86de13e946c60ee91ce39,31510,belo horizonte,mg
714,0bebbb2cea103a4a020c95d43fd7d754,02515,sao paulo,sp
715,9da1ca0bef29ee170e541927a5aeabdc,15500,votuporanga,sp
716,6c7d50c24b3ccd2fd83b44d8bb34e073,19025,presidente prudente,sp
717,3faf68a3b0af94b10bac70d86077be49,13825,holambra,sp
718,05feb94f19d094d4b0f9281f0b1d4c99,08752,mogi das cruzes,sp
719,f650a9708fa1bab22bdd8d3a818cc415,88901,ararangua,sc
720,5cbbd5a299cab112b7bf23862255e43e,83324,pinhais,pr
721,07d75e33f2750d97d467fb57e4dfdd8a,02117,sao paulo,sp
722,8a8835a43bda99fd37310ad76c457510,09540,sao caetano do sul,sp
723,ca3bd7cd9f149df75950150d010fe4a2,04361,sao paulo,sp
724,323ce52b5b81df2cd804b017b7f09aa7,03306,sao paulo,sp
725,ebd1417732defaf66c50b5a800eb293e,86047,londrina,pr
726,76ea5315acb3f5f7ade3cd261faf922a,04213,sao paulo,sp
727,4b1eaadf791bdbbad8c4a35b65236d52,14092,ribeirao preto,sp
728,4cc43a222a0f94910728b62b97a8c5f8,14026,ribeirao preto,sp
729,bc503e244f187939d10c92a5c8e378ce,16200,birigui,sp
730,b6f52e346160519c24a23af05410ad32,01254,sao paulo,sp
731,70125af26c2d6d4ef401a1d02ae7701f,74435,goiania,go
732,c84592044b180dec206770c38603814b,01026,sao paulo,sp
733,1caf283236cd69af44cbc09a0a1e7d32,26020,nova iguacu,rj
734,ba90964cff9b9e0e6f32b23b82465f7b,07140,guarulhos,sp
735,5e9f5bd34e0830569f05c9d4f56e04a8,90560,porto alegre,rs
736,15fa791d5e017f66402dc28c44480657,03307,sao paulo,sp
737,20d83f3ef0e6925fd74bfd59170babf7,02804,sao paulo,sp
738,59417c56835dd8e2e72f91f809cd4092,13480,limeira,sp
739,a13580f0e8f782b7a543885a0ef99f08,22790,rio de janeiro,rj
740,ccada0ef508e698917a6eab263375905,85948,pato bragado,pr
741,4bde6149c15cf7e177b36fa060dd6de8,99500,carazinho,rs
742,fe1bbc5feda5c8979a8a1b3b2512d5a6,38680,arinos,mg
743,23a0ffca143a15b9b5bbdb7d552f626a,13520,sao pedro,sp
744,32b8764b4ef628b53608fc34011fcc13,88504,lages,sc
745,e7df4cd29ab5abab70fb0783ddb53987,04122,sao paulo,sp
746,0432ead42b6c8a0bdf68154add917fdf,09320,maua,sp
747,7e959205cebc10adefcb331f934238a4,01223,sao paulo,sp
748,2a261b5b644fa05f4f2700eb93544f2c,13660,porto ferreira,sp
749,f680f85bee2d253556ac91be391d2c82,06365,carapicuiba,sp
750,3785b653b1b82de85ab47dd139938091,85640,ampere,pr
751,d379f449f2a3b271bc01c0782020f705,35500,divinopolis,mg
752,7ea5bfa6c340f58f8e71fc1f0412b0d6,30180,belo horizonte,mg
753,dc120d932ddf9d4dfb6fd68beefda622,83010,sao jose dos pinhais,pr
754,6902157ee16728322d61a1321fa79e58,01026,sao paulo,sp
755,f3041c2e75ec683697a6a5ea82192210,35680,itauna,mg
756,c54679b132454625907c773d273d4126,11443,guaruja,sp
757,d26aa40b90272d4843d63be7c1462c8d,03065,sao paulo,sp
758,a2fa0bdc798ee84cdb08281337cf4fb6,88063,florianopolis,sc
759,bd697db56ff8e7c9cd1abeb7f72029b2,03533,sao paulo,sp
760,2aafae69bf4c41fbd94053d9413e87ee,91901,porto alegre,rs
761,483ca627d131e18f988349b1655c0acd,13800,mogi mirim,sp
762,1a3df491d1c4f1589fc2b934ada68bf2,89224,joinville,sc
763,e81e1f9c3e762e620f3fb60a51499e16,89520,curitibanos,sc
764,4e480be820e37de1444325ff358c9296,37410,tres coracoes,mg
765,6560211a19b47992c3666cc44a7e94c0,05849,sao paulo,sp
766,3da38366e7bd9baf6369071f782ecdf0,60346,fortaleza,ce
767,e3e290b38963293022cdcd6db8328103,01403,sao paulo,sp
768,70b52a4cfc823994561b00bad161b4ed,02727,sao paulo,sp
769,c1552b1dab6e6f760950368ae61fb600,12215,sao jose dos campos,sp
770,e6ffc9ac6a7adc9d16a1cfc2286dd546,02565,sao paulo,sp
771,bf0045791395e66460eb04749c68672a,04256,sao paulo,sp
772,718539d38d07dd351c76db862760e2e2,13088,campinas,sp
773,b76f4d90e85657a240495c876313adc5,13185,hortolandia,sp
774,979e9f8b5b39dd243a2550c8b05aecf0,04160,sao paulo,sp
775,22a23e5ac7061fc538cc2a019afaaf16,30310,belo horizonte,mg
776,0b90b6df587eb83608a64ea8b390cf07,87025,maringa,pr
